id,V,A,D,stdV,stdA,stdD,N,text,document,category,subcategory
The_Black_Willow_3170_3197,2.67,3.33,2.67,0.47,0.47,0.47,3,i did it again he thought .,The_Black_Willow,fiction, 
HistoryLasVegas_6204_6291,3.0,2.8,3.0,0.0,0.4,0.0,5,as mapped the track traveled directly through helen stewarts las vegas ranch .,HistoryLasVegas,travel-guides, 
Nathans_Bylichka_8786_8794,3.0,3.0,3.0,0.0,0.0,0.0,3,he said .,Nathans_Bylichka,fiction, 
117CWL009_722_975,3.4,3.0,3.2,0.8,1.1,0.4,5,as a sponsor you and your guests will have a special evening knowing that your tax deductible contribution will help support preschool childcare senior and resettlement services as well as quality cultural events in our community .,117CWL009,letters,philanthropic-fundraising
112C-L014_1539_1607,3.2,2.6,3.2,0.4,0.49,0.4,5,"pleasant run children ' s homes . . . "" where good kids get better .",112C-L014,letters,philanthropic-fundraising
Acephalous-Internet_1912_2036,3.0,3.2,3.0,0.0,0.4,0.0,5,closest i came to that was watching dale murphy get tagged out at the plate on what would have been an inside the park slam .,Acephalous-Internet,blog, 
NYTnewswire2_9013_9191,3.0,2.8,3.2,0.0,0.4,0.4,5,"lloyd ward chief executive officer of the u . s . olympic committee said in a statement "" competitors from all nations must be assured that they compete on a level playing field .",NYTnewswire2,newspaper,nyt
Nathans_Bylichka_23200_23324,3.0,2.8,3.0,0.0,0.4,0.0,5,now can you tell me what your master plan of attack will be before we go spinning counterclockwise into an anne rice novel ?,Nathans_Bylichka,fiction, 
SemEval_507,2.75,2.5,3.0,0.43,0.87,0.0,4,building a memorial to a son one child at a time,SemEval,SemEval,
easy_money_2907_2939,3.2,3.2,3.0,0.4,0.4,0.0,5,four hundred ounces for a start .,easy_money,fiction, 
wsj_0184_830_871,3.0,3.0,3.0,0.0,0.0,0.0,5,an effective headcount control program .,wsj_0184,newspaper,wsj
HistoryLasVegas_12771_12868,3.0,2.6,3.0,0.0,0.8,0.0,5,other hollywood stars came as well simply because las vegas was the place to be .,HistoryLasVegas,travel-guides, 
A_defense_of_Michael_Moore_9388_9451,3.4,3.2,3.4,0.49,0.75,0.49,5,it tells viewers : aha this is the person we are talking about .,A_defense_of_Michael_Moore,essays, 
114CUL060_2333_2364,3.0,2.75,3.25,0.0,0.43,0.43,4,julie marsh executive director,114CUL060,letters,philanthropic-fundraising
Uprooted_Bike_4525_4602,2.8,2.8,3.4,0.4,0.75,0.8,5,even if your life requires four wheels you can use a bike for local errands .,Uprooted_Bike,blog, 
easy_money_3851_4001,3.0,3.0,2.5,0.0,0.0,0.5,2,the little desk was covered with large books filled with sticky notes a pile of folders and papers and a laptop computer plugged into the phone line .,easy_money,fiction, 
NYTnewswire6_7518_7552,3.2,2.4,3.2,0.4,0.49,0.75,5,drink modest amounts of good wine .,NYTnewswire6,newspaper,nyt
WhereToHongKong_45334_45485,3.0,3.0,3.2,0.0,0.0,0.4,5,the ambitious museum of macau ( open tuesdaysunday 10am6pm; admission hk$15 ) opened in 1998 in the lower levels of the monte fortress .,WhereToHongKong,travel-guides, 
NYTnewswire4_725_761,3.0,2.8,3.4,0.63,0.75,0.8,5,they all thought i was steve martin .,NYTnewswire4,newspaper,nyt
Nathans_Bylichka_43104_43191,2.4,3.2,3.4,0.49,0.4,0.49,5,if this fool hadnt accidentally woken her up before we could give her to our contact .,Nathans_Bylichka,fiction, 
blog-monastery_3468_3574,3.0,3.2,3.2,0.0,0.4,0.4,5,i agree with ani kunga to some extent only so much can be known about the mind from external observation .,blog-monastery,blog, 
Nathans_Bylichka_53937_54010,3.0,3.0,3.0,0.0,0.0,0.0,3,inside was a dark room that looked like a storage space for dj equipment .,Nathans_Bylichka,fiction, 
The_Black_Willow_4555_4636,3.0,3.0,3.0,0.0,0.0,0.0,4,the next day allan sat on a florally patterned chair in a well furnished parlor .,The_Black_Willow,fiction, 
116CUL034_2074_2422,3.33,2.67,3.0,0.47,0.47,0.82,3,since its re organization mccoy has established its unique niche within the community by refraining from direct service programming and focusing on what it does best : helping to identify youth needs convening groups of individuals and organizations which can address those needs and moving toward collaborative solutions .,116CUL034,letters,philanthropic-fundraising
The_Black_Willow_19160_19204,3.0,3.4,3.0,0.0,0.49,0.0,5,rounding the corner he saw a great bonfire .,The_Black_Willow,fiction, 
NYTnewswire1_477_546,3.0,2.8,2.8,0.0,0.4,0.4,5,in addition to ochoa the angels got minor league catcher sal fasano .,NYTnewswire1,newspaper,nyt
Nathans_Bylichka_14315_14379,3.0,3.0,3.0,0.0,0.0,0.0,5,thats why i couldnt understand why no one else remembered him .,Nathans_Bylichka,fiction, 
Nathans_Bylichka_47736_47849,3.4,3.4,3.2,0.49,0.49,0.4,5,in a few minutes we were back to the first door wed knocked on in this town and dvorov himself was greeting us .,Nathans_Bylichka,fiction, 
anth_essay_4_5573_5744,3.0,3.0,3.0,0.0,0.0,0.0,5,most still speak it in various forms and efforts by mayan linguists to standardize the language are producing a coherent modern version of maya ( england 2003 : 733 739 ) .,anth_essay_4,essays, 
Nathans_Bylichka_39014_39118,3.0,3.0,3.0,0.0,0.0,0.0,2,at a nearby stand he grabbed the first hat that would cover my head and might pass back in real boston .,Nathans_Bylichka,fiction, 
Nathans_Bylichka_11930_11968,2.6,3.2,2.2,0.49,0.75,0.98,5,is it really safe to leave the car . . .,Nathans_Bylichka,fiction, 
Nathans_Bylichka_31224_31240,3.0,2.67,3.0,0.0,0.47,0.82,3,drink up kid .,Nathans_Bylichka,fiction, 
captured_moments_27535_27569,3.2,3.0,2.8,0.4,0.0,0.4,5,"was kindly received "" he said .",captured_moments,fiction, 
Nathans_Bylichka_9359_9422,3.0,2.8,3.0,0.0,0.4,0.0,5,we have a lot of work ahead of us and its best to start now .,Nathans_Bylichka,fiction, 
WhereToHongKong_51648_51835,3.0,2.6,3.0,0.0,0.8,0.0,5,you can try your luck at pari mutuel betting on jai alai at pari mutuel greyhound racing at the canidrome ( one of the largest in the world ) and harness racing on taipa .,WhereToHongKong,travel-guides, 
SemEval_1224,3.2,3.4,3.2,0.4,0.49,0.4,5,airbus a380 superjumbo takes off,SemEval,SemEval,
hotel-california_23464_23517,3.0,2.6,3.0,0.0,0.8,0.0,5,he dropped the pecans back into the dish one by one .,hotel-california,fiction, 
wsj_0184_485_613,3.2,3.0,3.0,0.4,0.63,0.63,5,the program available to upjohn employees 55 years old or older could increase an individual ' s retirement benefits 10% to 20% .,wsj_0184,newspaper,wsj
SemEval_601,2.6,2.8,3.0,0.49,0.4,0.63,5,ice storm coating midwest,SemEval,SemEval,
118CWL048_25_54,2.8,2.6,3.4,0.4,0.49,0.49,5,name address city state zip,118CWL048,letters,philanthropic-fundraising
hotel-california_7159_7186,2.67,2.67,3.0,0.47,0.47,0.0,3,fact : hell is other people .,hotel-california,fiction, 
A_defense_of_Michael_Moore_17915_18037,3.0,3.0,3.25,0.0,1.22,0.43,4,for all we can tell moore could have shouted ' hey ! ' to make heston turn around and then remained silent as heston left .,A_defense_of_Michael_Moore,essays, 
Homosexuality_8029_8337,3.0,2.8,2.8,0.0,0.4,0.4,5,it stated rather that homosexuality was merely a difference in the opinion and values of the common person but must still be respected as an individual orientation and thus treated as one ( resolution on appropriate therapeutic responses to sexual orientation ) .,Homosexuality,essays, 
Nathans_Bylichka_22825_22839,2.5,2.75,2.5,0.5,0.43,0.5,4,i dont know .,Nathans_Bylichka,fiction, 
SemEval_185,2.4,3.2,3.0,0.49,0.4,0.0,5,squirrel jumps boy in park; rabies suspected,SemEval,SemEval,
WhereToHongKong_26815_26929,3.2,3.2,3.0,0.4,0.4,0.0,5,this temple of green pines is a spacious complex containing temples and pavilions statues and gardens .,WhereToHongKong,travel-guides, 
113CWL018_840_857,2.2,3.2,2.8,0.75,0.4,0.4,5,this costs money .,113CWL018,letters,philanthropic-fundraising
Seedbombing_1860_1927,3.0,2.8,3.0,0.0,0.4,0.0,5,the leftovers went onto the jungles alongside the freeway offramps .,Seedbombing,blog, 
hotel-california_33954_33963,3.0,2.8,3.2,0.0,0.4,0.4,5,a planet .,hotel-california,fiction, 
lw1_1260_1364,3.0,2.2,2.6,0.0,0.75,0.49,5,mahogany black curly hair cut short in the typical military style framed a careworn dark skinned face .,lw1,fiction, 
SemEval_1275,2.4,3.2,3.2,0.49,0.4,0.4,5,village buried by 100 inches of snow,SemEval,SemEval,
NYTnewswire4_3852_3930,2.8,2.8,3.6,0.75,0.4,0.49,5,if you look down the road too far you get your feet cut out from under you .,NYTnewswire4,newspaper,nyt
20000419_apw_eng-NEW_355_564,3.0,3.0,2.75,0.0,0.0,0.43,4,rep . tony hall d ohio did not call for a lifting of sanctions imposed on iraq for its 1990 invasion of kuwait but said the united nations should make sure that sanctions do not hurt innocent iraqis .,20000419_apw_eng-NEW,newspaper,nyt
wwf12_2861_2986,3.0,3.0,3.0,0.0,0.0,0.0,5,for instance our innovative forests for life campaign establishes an international network of parks and reserves .,wwf12,letters,solicitation-brochures
wsj_2465_2001_2296,2.6,3.4,2.6,0.49,0.49,0.49,5,"a final statement yesterday said : "" while some advances are being made in nations throughout the hemisphere the state of press freedom in the americas still must be regarded as grim as long as journalists and their families are subject to the crudest form of censorship : death by assassination .",wsj_2465,newspaper,wsj
A_defense_of_Michael_Moore_26673_26683,3.0,3.0,3.2,0.0,0.0,0.4,5,conclusion,A_defense_of_Michael_Moore,essays, 
captured_moments_20053_20081,3.0,3.0,3.0,0.0,0.0,0.0,4,i did that in a comedy once .,captured_moments,fiction, 
warner1_2743_2805,3.2,3.4,3.0,0.4,0.49,0.0,5,time warner new york cable at its best,warner1,letters,solicitation-brochures
A_defense_of_Michael_Moore_25983_26139,3.0,3.0,2.8,0.0,0.63,0.4,5,while this can in part be explained with his age and mental condition if he is unable to defend the interests of the nra he should not be their spokesman .,A_defense_of_Michael_Moore,essays, 
detroit_14073_14101,3.0,2.8,3.2,0.0,0.98,0.4,5,just so we ' re clear on that .,detroit,blog, 
Nathans_Bylichka_2904_2985,2.17,4.0,3.5,0.37,0.82,0.96,6,come on i dont have to get fucked up every time we go out just to enjoy myself .,Nathans_Bylichka,fiction, 
SemEval_890,3.0,3.2,3.2,0.0,0.4,0.4,5,stinky flower mystery solved,SemEval,SemEval,
20020731-nyt_28412_28489,2.6,3.0,3.0,0.49,0.63,0.63,5,by the time that blunder was discovered the coin had left the united states .,20020731-nyt,newspaper,nyt
wsj_0187_4_206,3.0,3.0,3.0,0.0,0.0,0.0,5,the finnish government and major creditors of bankrupt shipyard waertsilae marine industries oy agreed in principle to form a new company to complete most of the troubled shipyard ' s backlog of 15 ships .,wsj_0187,newspaper,wsj
captured_moments_30530_30569,2.8,3.0,3.0,0.4,0.0,0.0,5,"she said "" i feel sorry for you nardo .",captured_moments,fiction, 
hotel-california_29553_29582,2.33,3.0,3.0,0.47,0.58,0.58,6,i ' ve been having headaches .,hotel-california,fiction, 
20020731-nyt_3042_3287,3.0,2.67,3.0,0.0,0.75,0.0,6,"in its letter which was signed by all six members the panel wrote that it was "" troubled by incongruities inconsistencies and conflicts particularly concerning actions taken by you which were or could have been of potential benefit to chang .",20020731-nyt,newspaper,nyt
detroit_16148_16242,2.8,4.0,3.4,0.4,0.89,0.49,5,you told me about this but it has to be seen to be believed ( not that i didn ' t believe you ! ) .,detroit,blog, 
SemEval_741,3.4,3.0,3.0,0.49,0.63,0.63,5,in washington contractors take on biggest role ever,SemEval,SemEval,
112C-L013_653_757,2.2,3.4,3.0,0.75,0.49,0.0,5,kids like tommie j . made a ward of the court because of repeated beatings by an alcoholic father;,112C-L013,letters,philanthropic-fundraising
110CYL069_843_964,3.0,3.0,3.2,0.0,0.0,0.4,5,"the magazine stated that goodwill ( as well as the other standouts ) is "" uniquely effective innovative or valuable .",110CYL069,letters,philanthropic-fundraising
Nathans_Bylichka_51701_51730,2.8,4.2,3.8,0.4,0.75,0.4,5,listen man hes not there !,Nathans_Bylichka,fiction, 
Madame_White_Snake_11347_11601,2.8,3.2,2.8,0.4,0.75,0.98,5,in these two stories the femme fatale madame white snake is going to live on in the minds of readers not as the shrunken snake trapped under a pagoda but the sexy aggressive woman who took a weaker human man as her lover .,Madame_White_Snake,essays, 
hotel-california_3741_3794,3.2,2.6,2.8,0.4,0.49,0.4,5,an opportunist and a businessman that was jefferson .,hotel-california,fiction, 
SemEval_1481,2.6,3.6,3.2,0.49,0.49,0.75,5,"roundup : protests erupt despite "" state of siege "" in guinea",SemEval,SemEval,
Madame_White_Snake_8707_9035,3.0,3.2,3.2,0.0,0.4,0.4,5,tsu shih niang sinks the jewel box in anger tu shih niang sinks the jew box in anger trans richard m . w . ho in y . w . ma and joseph s . m . lau . traditional chinese stories : themes and variations . boston : zheng & zui co 1986 358 .,Madame_White_Snake,essays, 
SemEval_1220,2.4,3.4,2.6,0.49,0.49,0.49,5,group : video shows chopper go down,SemEval,SemEval,
IFAW1_4515_4571,3.0,2.8,2.8,0.0,0.4,0.4,5,for the animals fred oregan president,IFAW1,letters,solicitation-brochures
Homosexuality_1372_1541,3.0,3.0,3.2,0.0,0.0,0.4,5,in fact plato even considered love between two members of the same sex to be the only real and lasting love and necessary for democracy .,Homosexuality,essays, 
wsj_0152_412_487,2.75,2.75,3.5,0.43,0.43,0.5,4,telerate ' s two independent directors have rejected the offer as inadequate .,wsj_0152,newspaper,wsj
Nathans_Bylichka_25021_25103,3.0,2.8,3.2,0.0,0.4,0.4,5,he told nepthys the name of a woman who lived on a certain street and we set off .,Nathans_Bylichka,fiction, 
HistoryLasVegas_4885_5048,2.8,2.8,3.0,0.4,0.4,0.0,5,true to wild west stereotypes stewart was slain by a neighboring farmer leaving his strong willed wife helen to assume the duties of the ranch .,HistoryLasVegas,travel-guides, 
WhatToHongKong_4538_4597,3.33,3.0,3.0,0.47,0.82,0.0,3,these stores sell excess stock or factory overruns .,WhatToHongKong,travel-guides, 
hotel-california_16761_16776,2.8,3.0,3.0,0.4,0.0,0.0,5,paid for how ?,hotel-california,fiction, 
hotel-california_9330_9364,2.2,2.8,2.8,0.4,0.98,0.4,5,he made me a little uncomfortable .,hotel-california,fiction, 
Nathans_Bylichka_56058_56169,2.6,3.6,2.6,0.49,0.49,0.49,5,i raised the stake; he drew back the dagger for a slash that could doubtless open my neck from throat to spine .,Nathans_Bylichka,fiction, 
SemEval_241,3.25,3.25,3.25,0.43,0.43,0.43,4,lily allen wins web music award,SemEval,SemEval,
Black_and_white_9543_9648,3.0,3.0,3.0,0.0,0.0,0.0,5,white helps to harmonize colors that would otherwise clash it brings together and unites .,Black_and_white,essays, 
wsj_0136_174_280,2.25,2.75,3.25,0.43,0.43,0.43,4,the truck maker said the significant drop in net income will result in lower earnings for the fiscal year .,wsj_0136,newspaper,wsj
lw1_329_457,2.67,3.33,2.67,0.47,0.47,0.47,3,she suppressed the surge of annoyance that ran through her as she contemplated the psi ' s gift of getting all the hot news first .,lw1,fiction, 
captured_moments_24374_24410,3.8,3.2,3.2,0.4,0.4,0.4,5,ah she is wonderfully perceptive .,captured_moments,fiction, 
wsj_0173_859_980,2.67,2.67,2.67,0.47,0.94,0.47,3,but as the craze died coleco failed to come up with another winner and filed for bankruptcy law protection in july 1988 .,wsj_0173,newspaper,wsj
Ohio_Steel_13312_13542,3.0,2.6,3.0,0.0,0.49,0.0,5,people clung to vague ideas of worker collectivization but no one could really fathom exactly how that would work; the people of youngstown were after all not particularly familiar with socialism or collectivization in general .,Ohio_Steel,essays, 
Black_and_white_5005_5117,3.0,3.0,3.0,0.0,0.0,0.0,3,in western society this purging of color began with the rejection of ideals of generations past .,Black_and_white,essays, 
HistoryLasVegas_10868_10955,3.0,3.0,3.0,0.0,0.0,0.0,5,the el rancho vegas ( 1941 ) was the first followed by the last frontier ( 1943 ) .,HistoryLasVegas,travel-guides, 
captured_moments_16797_16855,3.5,3.5,3.75,0.87,0.87,0.83,4,now i will mention it in case i/you decide to restore it .,captured_moments,fiction, 
captured_moments_20936_20941,2.8,3.6,3.4,0.4,0.8,0.49,5,oh ?,captured_moments,fiction, 
captured_moments_20824_20833,3.0,3.0,3.0,0.0,0.0,0.0,5,do you ?,captured_moments,fiction, 
110CYL068_1946_1997,3.4,3.2,3.8,0.8,0.75,0.75,5,i ' ve got more than a job; i ' ve got a career .,110CYL068,letters,philanthropic-fundraising
